"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income",,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
14020,"Bloomington, IN (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3477518,3539070,3595711,3763259,3982656,4121467,4381013,4551122,4851807,4791757,4913993,5191061,5448213,5455509,5714971,6025741,6320029,6721779,7041016,7346430
14020,"Bloomington, IN (Metropolitan Statistical Area)",2,Population (persons) 1/,142709,143650,144707,146835,148549,150096,152548,154352,156164,157840,160132,161722,162852,163221,164422,165073,166655,167429,168092,169230
14020,"Bloomington, IN (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24368,24637,24848,25629,26810,27459,28719,29485,31069,30358,30687,32099,33455,33424,34758,36503,37923,40147,41888,43411
14100,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1976470,2053673,2176808,2269869,2348818,2419866,2536837,2714120,2851425,2831591,2978939,3138981,3223207,3288807,3357763,3475877,3575460,3685496,3807656,3918174
14100,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,82211,82592,82838,83240,83511,83718,83996,84303,84735,85385,85657,85449,85472,85592,85538,84980,84390,83851,83455,83194
14100,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24041,24865,26278,27269,28126,28905,30202,32195,33651,33163,34778,36735,37711,38424,39255,40902,42368,43953,45625,47097
14260,"Boise City, ID (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),13897107,14159723,14757498,15268356,16431287,17633546,19848409,20808900,20843553,20137994,20737699,21852159,23264918,24408039,26205717,27890191,29185239,31385382,34014138,35872855
14260,"Boise City, ID (Metropolitan Statistical Area)",2,Population (persons) 1/,469017,486078,499994,512491,525975,546980,570583,590330,603218,611341,617866,627670,637425,649224,662624,674640,691285,709682,728911,749202
14260,"Boise City, ID (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,29630,29131,29515,29792,31240,32238,34786,35250,34554,32941,33563,34815,36498,37596,39548,41341,42219,44225,46664,47881
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),187074333,193144620,191456821,194740022,205195962,215312270,233311504,245689586,254643531,251395544,265132347,278612314,291048881,293535282,310116458,331613402,345262564,363192458,383529173,397139161
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)",2,Population (persons) 1/,4401256,4432132,4440034,4434723,4424956,4418046,4427356,4447838,4483141,4527220,4566348,4609790,4656593,4702877,4746931,4778340,4809061,4841772,4859536,4873019
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,42505,43578,43121,43913,46372,48735,52698,55238,56800,55530,58062,60439,62503,62416,65330,69399,71794,75012,78923,81498
14500,"Boulder, CO (Metropolitan Statistical Area) *",1,Personal income (thousands of dollars),12267341,12705717,11594719,11780716,12093097,12959689,13953505,14611000,15157809,13762807,14889031,15690492,16746365,17540367,18913629,20444932,20997911,22560576,23866572,24962717
14500,"Boulder, CO (Metropolitan Statistical Area) *",2,Population (persons) 1/,293358,300137,279468,278768,279728,280241,284243,287428,290859,293190,295037,299957,304570,309323,312233,318027,321250,322441,324636,326196
14500,"Boulder, CO (Metropolitan Statistical Area) *",3,Per capita personal income (dollars) 2/,41817,42333,41489,42260,43232,46245,49090,50834,52114,46942,50465,52309,54984,56706,60575,64287,65363,69968,73518,76527
14540,"Bowling Green, KY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3090485,3215888,3321902,3453781,3696534,3923750,4108251,4326824,4567053,4476122,4732922,4999075,5180670,5263153,5553337,5869334,6010065,6241402,6400089,6652350
14540,"Bowling Green, KY (Metropolitan Statistical Area)",2,Population (persons) 1/,135367,136901,138510,140921,143044,145918,149324,151710,154513,156978,159341,160985,162450,164653,166630,169507,171902,174981,176864,179240
14540,"Bowling Green, KY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22830,23491,23983,24509,25842,26890,27512,28520,29558,28514,29703,31053,31891,31965,33327,34626,34962,35669,36186,37114
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7101007,7345674,7666910,8080898,8620494,9068926,9574469,10011248,10543818,10346466,10639890,10954944,11375132,11372919,12094971,12669582,13288233,14065097,15159557,15982626
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",2,Population (persons) 1/,232720,234513,238129,239758,241960,239806,245054,244105,246912,248800,251681,254297,254339,252401,253387,259232,263142,266289,269276,271473
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30513,31323,32196,33704,35628,37818,39071,41012,42703,41585,42275,43079,44724,45059,47733,48874,50498,52819,56297,58874
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),55098347,58979021,57904478,58066622,61640489,66817392,73925664,81892315,90512632,89508015,95360433,96584971,96932032,91393072,96903612,98831179,101605049,105035532,110852692,114517862
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",2,Population (persons) 1/,884364,889063,892900,896342,897472,897653,896254,897498,903824,910421,919355,928000,935099,939924,944196,944943,944347,943038,943971,943332
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,62303,66338,64850,64782,68682,74436,82483,91245,100144,98315,103725,104079,103660,97235,102631,104590,107593,111380,117432,121397
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5179027,5702060,6093730,6409249,6611838,6983279,7488857,7990931,8543864,8882951,9518840,9962797,10228234,10444514,10836016,11172451,11427833,11662651,12216651,12664258
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)",2,Population (persons) 1/,336123,342368,350194,358492,366299,373429,380169,386306,393000,400303,407630,413201,415877,417357,419005,419450,421350,422227,422139,423163
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,15408,16655,17401,17878,18050,18700,19699,20685,21740,22191,23352,24111,24594,25025,25861,26636,27122,27622,28940,29928
15260,"Brunswick, GA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2499801,2581382,2676667,2834286,3086387,3287084,3559051,3660547,3619856,3463559,3597292,3755089,3786846,3826129,4018568,4301360,4437939,4649984,4963920,5093781
15260,"Brunswick, GA (Metropolitan Statistical Area)",2,Population (persons) 1/,93344,95052,96612,98180,99879,101532,104715,107334,109579,111343,112534,112895,113281,113781,114607,115779,116571,117587,118282,118779
15260,"Brunswick, GA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26781,27158,27705,28868,30901,32375,33988,34104,33034,31107,31966,33262,33429,33627,35064,37151,38071,39545,41967,42885
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),32826706,32974722,33534588,34640516,36011620,36514174,38358823,40295525,42108452,42515638,43978449,45825295,47450812,47907088,49290908,51464192,52438950,55298925,56783377,59028041
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",2,Population (persons) 1/,1169060,1165067,1161678,1159918,1156070,1148563,1141712,1137678,1136364,1135377,1135627,1135562,1134619,1134974,1135060,1133002,1130232,1129882,1129777,1127983
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28080,28303,28867,29865,31150,31791,33598,35419,37055,37446,38726,40355,41821,42210,43426,45423,46397,48942,50261,52331
15500,"Burlington, NC (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3457352,3596372,3658312,3774373,3849857,4003936,4357918,4663288,4856635,4728074,4846334,5052980,5258423,5274613,5541165,5789896,6022761,6287496,6650506,6982583
15500,"Burlington, NC (Metropolitan Statistical Area)",2,Population (persons) 1/,131423,133346,135239,136009,137619,139311,141462,144712,147704,149954,151431,152692,153265,154162,155384,157037,160283,163276,166514,169509
15500,"Burlington, NC (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,26307,26970,27051,27751,27975,28741,30806,32225,32881,31530,32004,33093,34309,34215,35661,36870,37576,38508,39940,41193
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),6332014,6635609,6795901,7128643,7508807,7734611,8231337,8659841,9167806,9032205,9289099,9968816,10349481,10566683,11022854,11453310,11722028,12081200,12545471,12929749
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",2,Population (persons) 1/,199600,201361,203052,204201,205652,206637,207426,208232,209332,210435,211538,213235,213962,214827,215676,217152,217447,218975,219939,220411
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,31724,32954,33469,34910,36512,37431,39683,41587,43796,42922,43912,46750,48371,49187,51108,52743,53908,55172,57041,58662
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2640910,2687641,2921897,3178909,3427720,3661019,3927946,4207038,4484205,4684281,4961849,5266435,5364105,5372070,5559929,5798401,5971637,6135724,6404219,6649699
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",2,Population (persons) 1/,86498,87455,89819,92333,94900,96871,98849,100599,101921,103273,105761,107566,108800,109224,109913,110985,111750,112487,112720,113510
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30531,30732,32531,34429,36119,37793,39737,41820,43997,45358,46916,48960,49302,49184,50585,52245,53437,54546,56815,58582
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),10993374,11101978,11264708,11597301,11958523,12327626,12842628,13485476,13949367,13403520,13728976,14677690,15281159,15451303,16096415,16623077,16608410,17180907,17793419,18310362
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",2,Population (persons) 1/,406887,406256,406039,406046,405960,405168,405343,405939,406140,405127,404218,403331,403429,403365,403675,402433,401068,399327,398330,397520
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,27018,27328,27743,28562,29457,30426,31683,33220,34346,33085,33964,36391,37878,38306,39875,41306,41410,43025,44670,46061
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),12750292,14327685,14807474,16019330,18558224,20804368,24139351,24796068,25183364,24307032,24256409,26123867,26872504,27257232,30159057,32477798,34758296,36788238,38547795,40119053
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",2,Population (persons) 1/,444311,461037,478889,497662,522431,555029,582678,604716,610984,612297,620449,631053,644197,659834,677232,699644,722649,740000,754470,770577
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,28697,31077,30920,32189,35523,37483,41428,41004,41218,39698,39095,41397,41715,41309,44533,46420,48098,49714,51093,52064
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2178616,2263564,2349826,2456046,2624544,2710284,2860821,3050369,3115934,3107698,3194740,3342327,3555557,3591445,3660776,3843513,3923914,4031349,4155068,4312900
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",2,Population (persons) 1/,90527,91226,91694,91840,92734,93173,94167,94616,95031,95634,96447,96982,97210,97177,97405,97316,97109,96819,96868,96765
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,24066,24813,25627,26743,28302,29089,30380,32239,32789,32496,33124,34463,36576,36958,37583,39495,40407,41638,42894,44571
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2988021,3238030,3366209,3449989,3561647,3698867,3858455,4009563,4211230,4379021,4667562,4823707,4910127,4957077,5027783,5241030,5253618,5371869,5532805,5665870
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",2,Population (persons) 1/,133748,134061,133540,134761,135744,136697,137483,137511,137950,138497,139409,139956,138698,140077,139658,139419,138634,137352,136694,135764
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,22341,24153,25207,25601,26238,27059,28065,29158,30527,31618,33481,34466,35402,35388,36001,37592,37896,39110,40476,41733
16180,"Carson City, NV (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),1744594,1248068,1089212,1160361,1175447,1374248,1691496,1623157,1659389,2273150,2431986,2353165,2143871,2191065,2298527,2460841,2478381,2648726,2804115,2933904
16180,"Carson City, NV (Metropolitan Statistical Area)",2,Population (persons) 1/,52568,53472,54503,55234,55995,55982,55410,55288,55552,55401,54981,54676,54312,53726,54082,54068,54147,54532,55202,55916
16180,"Carson City, NV (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,33187,23341,19984,21008,20992,24548,30527,29358,29871,41031,44233,43038,39473,40782,42501,45514,45771,48572,50797,52470
16220,"Casper, WY (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),2166083,2125684,2166392,2293141,2425157,2746085,3226012,3334876,3870011,3379285,3727816,4086409,4739759,5061290,5731628,5985905,5146901,4994150,5647104,5764702
16220,"Casper, WY (Metropolitan Statistical Area)",2,Population (persons) 1/,66603,66978,67554,68246,69035,69922,70806,72365,73682,75238,75470,76399,78565,81103,81377,82137,80909,79586,79175,79858
16220,"Casper, WY (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,32522,31737,32069,33601,35129,39274,45561,46084,52523,44915,49395,53488,60329,62406,70433,72877,63613,62752,71324,72187
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),7268149,7407269,7530786,7674133,8077900,8412840,8929696,9636876,10247831,10164744,10578111,11124960,11742464,11838256,12345774,12873980,13170249,13558514,14218156,14509845
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",2,Population (persons) 1/,237950,240145,242099,243272,245108,247265,249524,252709,255503,256896,258440,261028,261916,262706,264300,266312,268224,270653,272061,273032
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,30545,30845,31106,31545,32956,34024,35787,38134,40108,39568,40931,42620,44833,45063,46711,48342,49102,50096,52261,53143
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),3344334,3532853,3634054,3853216,4206501,4562719,4868953,5191638,5345010,5222903,5399921,5723540,5853276,5941372,6245112,6414793,6544207,6833358,7156703,7431056
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",2,Population (persons) 1/,129745,130604,131998,133583,135742,138927,142421,144840,147032,148662,149925,150934,151482,151945,152607,153048,153705,154376,154579,155027
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",3,Per capita personal income (dollars) 2/,25776,27050,27531,28845,30989,32843,34187,35844,36353,35133,36017,37921,38640,39102,40923,41914,42576,44264,46298,47934
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)",1,Personal income (thousands of dollars),5366600,5715343,5861769,6050545,6337787,6415552,6775646,7191166,7635715,8060309,8410121,8746989,8966705,9388439,9724101,10014008,9920222,10019675,10257582,10536670
